model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse,id
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7870232821631, ""bagging_freq"": 1, ""cat_l2"": 0.1520732736224, ""cat_smooth"": 0.143579414226, ""extra_trees"": false, ""feature_fraction"": 0.4597414534665, ""lambda_l1"": 0.0376556278898, ""lambda_l2"": 0.8228523078385, ""learning_rate"": 0.0175995134195, ""max_cat_to_onehot"": 55, ""min_data_in_leaf"": 4, ""min_data_per_group"": 81, ""n_estimators"": 58, ""num_leaves"": 107}",5c4e94f9,r15,0.5541011906364708,,0.1333542670000014,0.0277099679999963,,,,0.0449489843287204,0.9648302884388424,0.0,0.5541011906364708,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9252532736885, ""bagging_freq"": 1, ""cat_l2"": 0.0185425303217, ""cat_smooth"": 0.0026697944708, ""extra_trees"": true, ""feature_fraction"": 0.4403497788779, ""lambda_l1"": 0.990339913502, ""lambda_l2"": 1.5167814698069, ""learning_rate"": 0.032907451476, ""max_cat_to_onehot"": 89, ""min_data_in_leaf"": 2, ""min_data_per_group"": 10, ""n_estimators"": 665, ""num_leaves"": 12}",66abad1a,r16,0.5429673702952325,,0.4447900810000078,0.1081424650000002,,,,0.041181805297049,0.9648302884388424,0.0,0.5429673702952325,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9893469303368, ""bagging_freq"": 1, ""cat_l2"": 0.1517170923124, ""cat_smooth"": 0.0019146599966, ""extra_trees"": true, ""feature_fraction"": 0.8076356640991, ""lambda_l1"": 0.2169752947, ""lambda_l2"": 0.6401022999299, ""learning_rate"": 0.0682833284969, ""max_cat_to_onehot"": 45, ""min_data_in_leaf"": 2, ""min_data_per_group"": 8, ""n_estimators"": 71, ""num_leaves"": 27}",e3bf995d,r17,0.5479649698449591,,0.095396552000011,0.0217036920000026,,,,0.0423007488214199,0.9648302884388424,0.0,0.5479649698449591,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8662727305253, ""bagging_freq"": 1, ""cat_l2"": 0.0750558998512, ""cat_smooth"": 0.2749087238468, ""extra_trees"": true, ""feature_fraction"": 0.6722181067336, ""lambda_l1"": 0.6631118952798, ""lambda_l2"": 0.7669894419544, ""learning_rate"": 0.011346355764, ""max_cat_to_onehot"": 13, ""min_data_in_leaf"": 8, ""min_data_per_group"": 12, ""n_estimators"": 235, ""num_leaves"": 4}",d16f6217,r18,0.5384082551846114,,0.1801398110000036,0.0361434550000012,,,,0.0394160769345039,0.9648302884388424,0.0,0.5384082551846114,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7637171496671, ""bagging_freq"": 1, ""cat_l2"": 1.6733394870119, ""cat_smooth"": 25.4110617183616, ""extra_trees"": true, ""feature_fraction"": 0.7219475266652, ""lambda_l1"": 0.2633960444995, ""lambda_l2"": 1.1766753953959, ""learning_rate"": 0.0546075727721, ""max_cat_to_onehot"": 88, ""min_data_in_leaf"": 1, ""min_data_per_group"": 5, ""n_estimators"": 74, ""num_leaves"": 3}",3c940a82,r19,0.5398881935281759,,0.0708903010000057,0.0138367149999965,,,,0.0391537351620119,0.9648302884388424,0.0,0.5398881935281759,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9145568099117, ""bagging_freq"": 1, ""cat_l2"": 0.0688015432043, ""cat_smooth"": 0.4410365667971, ""extra_trees"": false, ""feature_fraction"": 0.4842104682476, ""lambda_l1"": 0.6789116421659, ""lambda_l2"": 0.2119046236149, ""learning_rate"": 0.007497093098, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 57, ""min_data_per_group"": 21, ""n_estimators"": 353, ""num_leaves"": 17}",a3464b9d,r2,0.5487288121678857,,0.3836464780000028,0.1043646060000043,,,,0.0433824215624575,0.9648302884388424,0.0,0.5487288121678857,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.766732967316, ""bagging_freq"": 1, ""cat_l2"": 0.2949769749976, ""cat_smooth"": 76.211749790676, ""extra_trees"": false, ""feature_fraction"": 0.9380027758242, ""lambda_l1"": 0.0207489343658, ""lambda_l2"": 1.6621138056269, ""learning_rate"": 0.0087194268009, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 2, ""min_data_per_group"": 20, ""n_estimators"": 428, ""num_leaves"": 19}",8d3659ac,r20,0.5504021000491912,,0.5066063579999991,0.1340403000000094,,,,0.042894061947409,0.9648302884388424,0.0,0.5504021000491912,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.806683821355, ""bagging_freq"": 1, ""cat_l2"": 0.0082421437739, ""cat_smooth"": 0.0160008811562, ""extra_trees"": false, ""feature_fraction"": 0.5089787202952, ""lambda_l1"": 0.2184810145264, ""lambda_l2"": 0.9723705046664, ""learning_rate"": 0.0507096180332, ""max_cat_to_onehot"": 54, ""min_data_in_leaf"": 3, ""min_data_per_group"": 18, ""n_estimators"": 165, ""num_leaves"": 161}",a6d8d71e,r21,0.5539625818730868,,0.5808838720000011,0.1140284490000027,,,,0.0478045029723655,0.9648302884388424,0.0053404539385847,0.5539625818730868,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9821295835758, ""bagging_freq"": 1, ""cat_l2"": 0.1367124095637, ""cat_smooth"": 0.0031729973642, ""extra_trees"": true, ""feature_fraction"": 0.7074360779775, ""lambda_l1"": 0.4552232983118, ""lambda_l2"": 1.417125445225, ""learning_rate"": 0.0925784167972, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 5, ""min_data_per_group"": 7, ""n_estimators"": 123, ""num_leaves"": 2}",38aedfa8,r22,0.5390256733246598,,0.0854614960000077,0.0139236750000009,,,,0.0402451013717444,0.9648302884388424,0.0,0.5390256733246598,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9295975761421, ""bagging_freq"": 1, ""cat_l2"": 0.1658867884192, ""cat_smooth"": 0.0012082259188, ""extra_trees"": false, ""feature_fraction"": 0.7482682823129, ""lambda_l1"": 0.8788818548033, ""lambda_l2"": 0.9963306369924, ""learning_rate"": 0.0662004421712, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 1, ""min_data_per_group"": 44, ""n_estimators"": 510, ""num_leaves"": 23}",3e9b950f,r23,0.5564230926600076,,0.6115129429999939,0.1617926159999996,,,,0.0466908895614223,0.9647830807723174,0.0026737967914438,0.5564230926600076,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9245990859552, ""bagging_freq"": 1, ""cat_l2"": 1.592158021275, ""cat_smooth"": 44.4269586841343, ""extra_trees"": false, ""feature_fraction"": 0.872525293573, ""lambda_l1"": 0.492319014681, ""lambda_l2"": 1.6891157039359, ""learning_rate"": 0.0517998481756, ""max_cat_to_onehot"": 22, ""min_data_in_leaf"": 59, ""min_data_per_group"": 10, ""n_estimators"": 802, ""num_leaves"": 8}",0d0b00fe,r24,0.5545493950930986,,0.6228761990000038,0.1561371489999885,,,,0.0439773968945319,0.9648302884388424,0.0,0.5545493950930986,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9711159219238, ""bagging_freq"": 1, ""cat_l2"": 0.0287842816393, ""cat_smooth"": 2.2365712242177, ""extra_trees"": false, ""feature_fraction"": 0.7638852760411, ""lambda_l1"": 0.7155896013433, ""lambda_l2"": 0.3887650116637, ""learning_rate"": 0.0956151137114, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 5, ""min_data_per_group"": 8, ""n_estimators"": 132, ""num_leaves"": 117}",311db951,r25,0.5540880883155538,,0.4049684280000036,0.0817559790000075,,,,0.048752900121892,0.9647830807723174,0.0079787234042553,0.5540880883155538,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7751868160582, ""bagging_freq"": 1, ""cat_l2"": 0.7205179793324, ""cat_smooth"": 0.2412048314858, ""extra_trees"": false, ""feature_fraction"": 0.5086905770421, ""lambda_l1"": 0.7774298210926, ""lambda_l2"": 0.7417685131559, ""learning_rate"": 0.006296404929, ""max_cat_to_onehot"": 41, ""min_data_in_leaf"": 17, ""min_data_per_group"": 4, ""n_estimators"": 197, ""num_leaves"": 50}",e3b85f93,r26,0.5529901860660922,,0.3870230389999989,0.0927510749999953,,,,0.0436832994908584,0.9648302884388424,0.0,0.5529901860660922,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9032235488416, ""bagging_freq"": 1, ""cat_l2"": 0.0484438463597, ""cat_smooth"": 0.2752154717585, ""extra_trees"": false, ""feature_fraction"": 0.8731273073839, ""lambda_l1"": 0.2594966220889, ""lambda_l2"": 0.3941888549433, ""learning_rate"": 0.0236586574252, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 3, ""min_data_per_group"": 69, ""n_estimators"": 438, ""num_leaves"": 9}",d90cbc4e,r27,0.5563808631244209,,0.3598106040000033,0.0747257219999966,,,,0.045607363422467,0.9648302884388424,0.0,0.5563808631244209,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.943127227378, ""bagging_freq"": 1, ""cat_l2"": 0.0089165711882, ""cat_smooth"": 0.196142976357, ""extra_trees"": false, ""feature_fraction"": 0.4341088458599, ""lambda_l1"": 0.3738757566188, ""lambda_l2"": 0.9197657819236, ""learning_rate"": 0.0125354274243, ""max_cat_to_onehot"": 23, ""min_data_in_leaf"": 1, ""min_data_per_group"": 16, ""n_estimators"": 165, ""num_leaves"": 65}",10f688c8,r28,0.5537365914656933,,1.5352981529999994,0.0893957960000051,,,,0.0441017982595295,0.9648302884388424,0.0,0.5537365914656933,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8296444149774, ""bagging_freq"": 1, ""cat_l2"": 0.0231985345244, ""cat_smooth"": 0.419723324168, ""extra_trees"": true, ""feature_fraction"": 0.818198345035, ""lambda_l1"": 0.5876408752329, ""lambda_l2"": 0.0893201412781, ""learning_rate"": 0.0282078967013, ""max_cat_to_onehot"": 29, ""min_data_in_leaf"": 5, ""min_data_per_group"": 12, ""n_estimators"": 750, ""num_leaves"": 37}",fb774425,r29,0.5491693325566076,,0.8314121969999917,0.1928864550000071,,,,0.0449430617370579,0.9648302884388424,0.0,0.5491693325566076,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8808290128215, ""bagging_freq"": 1, ""cat_l2"": 1.0457234595842, ""cat_smooth"": 0.6921859910209, ""extra_trees"": true, ""feature_fraction"": 0.9220523550151, ""lambda_l1"": 0.7206605914604, ""lambda_l2"": 0.9472534786514, ""learning_rate"": 0.0132034424949, ""max_cat_to_onehot"": 25, ""min_data_in_leaf"": 15, ""min_data_per_group"": 7, ""n_estimators"": 335, ""num_leaves"": 35}",7ae6364f,r3,0.5419532375211066,,0.3463059679999958,0.0936345470000077,,,,0.0414823410911069,0.9648302884388424,0.0,0.5419532375211066,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9256403562964, ""bagging_freq"": 1, ""cat_l2"": 0.173468569422, ""cat_smooth"": 0.1622096133057, ""extra_trees"": true, ""feature_fraction"": 0.8672172375647, ""lambda_l1"": 0.2728946202342, ""lambda_l2"": 1.5996117895528, ""learning_rate"": 0.0885567275464, ""max_cat_to_onehot"": 31, ""min_data_in_leaf"": 54, ""min_data_per_group"": 63, ""n_estimators"": 395, ""num_leaves"": 6}",a691dd6f,r30,0.549101850678201,,0.3132155640000036,0.0758707969999932,,,,0.0439673089571403,0.9648302884388424,0.0,0.549101850678201,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8634649548991, ""bagging_freq"": 1, ""cat_l2"": 1.6087120636028, ""cat_smooth"": 42.4603130176821, ""extra_trees"": false, ""feature_fraction"": 0.6841648271642, ""lambda_l1"": 0.5820615900959, ""lambda_l2"": 0.3727460534192, ""learning_rate"": 0.0078289135266, ""max_cat_to_onehot"": 37, ""min_data_in_leaf"": 2, ""min_data_per_group"": 2, ""n_estimators"": 987, ""num_leaves"": 9}",1d48d1c9,r4,0.5529113751132086,,0.8339030209999976,0.2146965350000016,,,,0.0439804732941323,0.9648302884388424,0.0,0.5529113751132086,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8270964398017, ""bagging_freq"": 1, ""cat_l2"": 0.0497402357678, ""cat_smooth"": 0.0022655846367, ""extra_trees"": true, ""feature_fraction"": 0.8805464511878, ""lambda_l1"": 0.5374194921261, ""lambda_l2"": 1.4738626624402, ""learning_rate"": 0.009732329389, ""max_cat_to_onehot"": 78, ""min_data_in_leaf"": 4, ""min_data_per_group"": 24, ""n_estimators"": 285, ""num_leaves"": 44}",4f68409e,r5,0.5420433775484671,,0.3017825769999973,0.0761327969999996,,,,0.0403238489366448,0.9648302884388424,0.0,0.5420433775484671,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7951605226208, ""bagging_freq"": 1, ""cat_l2"": 0.2087627025057, ""cat_smooth"": 0.0018992120999, ""extra_trees"": true, ""feature_fraction"": 0.5907899076364, ""lambda_l1"": 0.2654629519904, ""lambda_l2"": 0.6372060480074, ""learning_rate"": 0.0086558049456, ""max_cat_to_onehot"": 44, ""min_data_in_leaf"": 11, ""min_data_per_group"": 11, ""n_estimators"": 164, ""num_leaves"": 56}",3c57d7d3,r6,0.5397877424011465,,0.1772181150000022,0.042172433999994,,,,0.040725607612793,0.9648302884388424,0.0,0.5397877424011465,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9335036446078, ""bagging_freq"": 1, ""cat_l2"": 0.2830562687557, ""cat_smooth"": 0.1802171314263, ""extra_trees"": true, ""feature_fraction"": 0.6485577967088, ""lambda_l1"": 0.5232957286614, ""lambda_l2"": 1.3348540188894, ""learning_rate"": 0.0289761662926, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 11, ""min_data_per_group"": 55, ""n_estimators"": 701, ""num_leaves"": 20}",134c98bb,r7,0.5456038593723627,,0.5846269110000009,0.1625138530000072,,,,0.0428295090544729,0.9648302884388424,0.0,0.5456038593723627,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9848713160352, ""bagging_freq"": 1, ""cat_l2"": 1.6905546285477, ""cat_smooth"": 0.001258746648, ""extra_trees"": true, ""feature_fraction"": 0.4384884978093, ""lambda_l1"": 0.0940311167074, ""lambda_l2"": 0.2636825450225, ""learning_rate"": 0.0053104402291, ""max_cat_to_onehot"": 51, ""min_data_in_leaf"": 10, ""min_data_per_group"": 31, ""n_estimators"": 285, ""num_leaves"": 164}",42517afb,r8,0.542004628829966,,0.2240424359999906,0.0540369410000067,,,,0.04028904876077,0.9648302884388424,0.0,0.542004628829966,,,,,,,,,,,
lightgbm,rel-avito,user-clicks,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.898758060085, ""bagging_freq"": 1, ""cat_l2"": 0.964011246959, ""cat_smooth"": 0.1616421454928, ""extra_trees"": false, ""feature_fraction"": 0.815483271622, ""lambda_l1"": 0.5759889009066, ""lambda_l2"": 1.4326827755167, ""learning_rate"": 0.0599026240177, ""max_cat_to_onehot"": 91, ""min_data_in_leaf"": 2, ""min_data_per_group"": 6, ""n_estimators"": 702, ""num_leaves"": 39}",b7f5d391,r9,0.553367427827228,,1.140240281000004,0.3027692400000035,,,,0.0466896970576611,0.9647830807723174,0.0079787234042553,0.553367427827228,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,{},bf21a9e8,default,0.5304225069594998,0.5297446610574068,0.498385319999997,0.0314867630000037,0.2071372070000166,0.0360152739999932,,0.9116616436489056,0.9034991160479002,0.9493016490545536,0.5304225069594998,0.861466460363034,0.8503418306623488,0.9191137971786318,0.5297446610574068,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8646440511782, ""bagging_freq"": 1, ""cat_l2"": 0.2396763788772, ""cat_smooth"": 9.0912832806515, ""extra_trees"": true, ""feature_fraction"": 0.9742930953718, ""lambda_l1"": 0.5205254318032, ""lambda_l2"": 1.5172553870823, ""learning_rate"": 0.0095655183906, ""max_cat_to_onehot"": 21, ""min_data_in_leaf"": 1, ""min_data_per_group"": 38, ""n_estimators"": 885, ""num_leaves"": 13}",9ddece77,r1,0.5297038922943624,,1.2003380470000025,0.3560496009999951,,,,0.9110177177569108,0.9034991160479002,0.949303425917813,0.5297038922943624,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7040714906836, ""bagging_freq"": 1, ""cat_l2"": 0.1059359109832, ""cat_smooth"": 79.0557829290776, ""extra_trees"": true, ""feature_fraction"": 0.7399608725239, ""lambda_l1"": 0.9293032679565, ""lambda_l2"": 0.5788832452851, ""learning_rate"": 0.0050708289337, ""max_cat_to_onehot"": 15, ""min_data_in_leaf"": 53, ""min_data_per_group"": 48, ""n_estimators"": 398, ""num_leaves"": 14}",85d4ebc9,r10,0.5249176880216051,,0.5474286009999929,0.1389810329999932,,,,0.9095211784754298,0.9034991160479002,0.949303425917813,0.5249176880216051,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.8819179642384, ""bagging_freq"": 1, ""cat_l2"": 0.2028071332361, ""cat_smooth"": 0.9002514016925, ""extra_trees"": true, ""feature_fraction"": 0.9904253448185, ""lambda_l1"": 0.3523764300344, ""lambda_l2"": 1.0166800656129, ""learning_rate"": 0.0076046378471, ""max_cat_to_onehot"": 9, ""min_data_in_leaf"": 51, ""min_data_per_group"": 4, ""n_estimators"": 309, ""num_leaves"": 50}",eb5d77d2,r11,0.5277680845986866,,0.4758799949999996,0.1347720229999964,,,,0.9103808221822338,0.9034991160479002,0.949303425917813,0.5277680845986866,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7057579594928, ""bagging_freq"": 1, ""cat_l2"": 0.0652607238611, ""cat_smooth"": 0.7440913299852, ""extra_trees"": true, ""feature_fraction"": 0.5562045565524, ""lambda_l1"": 0.4693022490728, ""lambda_l2"": 0.3337783413457, ""learning_rate"": 0.005523232486, ""max_cat_to_onehot"": 20, ""min_data_in_leaf"": 22, ""min_data_per_group"": 3, ""n_estimators"": 298, ""num_leaves"": 194}",97b0d170,r12,0.5242760898898693,,0.4081678260000103,0.0978861269999953,,,,0.909342701702158,0.9034991160479002,0.949303425917813,0.5242760898898693,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7904724450024, ""bagging_freq"": 1, ""cat_l2"": 0.0112585288934, ""cat_smooth"": 1.8450328342775, ""extra_trees"": false, ""feature_fraction"": 0.7222135128255, ""lambda_l1"": 0.8411560157726, ""lambda_l2"": 1.5581241341161, ""learning_rate"": 0.0949138303247, ""max_cat_to_onehot"": 8, ""min_data_in_leaf"": 4, ""min_data_per_group"": 12, ""n_estimators"": 523, ""num_leaves"": 6}",b0f88568,r13,0.5319532344889404,,0.5467748180000029,0.1134642720000016,,,,0.9107571811353125,0.9034991160479002,0.949303425917813,0.5319532344889404,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,True,"{""bagging_fraction"": 0.8980520612478, ""bagging_freq"": 1, ""cat_l2"": 0.0298619738506, ""cat_smooth"": 1.8218656600978, ""extra_trees"": false, ""feature_fraction"": 0.6687557031224, ""lambda_l1"": 0.9046572794351, ""lambda_l2"": 1.7298800978754, ""learning_rate"": 0.0152979229147, ""max_cat_to_onehot"": 14, ""min_data_in_leaf"": 7, ""min_data_per_group"": 61, ""n_estimators"": 223, ""num_leaves"": 45}",c9bdab03,r14,0.5350172865427755,0.5292822499517711,0.5212808069999966,0.1337715880000018,0.6452201010000067,0.1540617059999931,,0.9113393985220104,0.9034991160479002,0.949303425917813,0.5350172865427755,0.8613810236638689,0.8505909380276232,0.9192641340113672,0.5292822499517711,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.7870232821631, ""bagging_freq"": 1, ""cat_l2"": 0.1520732736224, ""cat_smooth"": 0.143579414226, ""extra_trees"": false, ""feature_fraction"": 0.4597414534665, ""lambda_l1"": 0.0376556278898, ""lambda_l2"": 0.8228523078385, ""learning_rate"": 0.0175995134195, ""max_cat_to_onehot"": 55, ""min_data_in_leaf"": 4, ""min_data_per_group"": 81, ""n_estimators"": 58, ""num_leaves"": 107}",5c4e94f9,r15,0.5307387533081696,,0.1893208589999915,0.0362224459999964,,,,0.9105392519500995,0.9034991160479002,0.949303425917813,0.5307387533081696,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9252532736885, ""bagging_freq"": 1, ""cat_l2"": 0.0185425303217, ""cat_smooth"": 0.0026697944708, ""extra_trees"": true, ""feature_fraction"": 0.4403497788779, ""lambda_l1"": 0.990339913502, ""lambda_l2"": 1.5167814698069, ""learning_rate"": 0.032907451476, ""max_cat_to_onehot"": 89, ""min_data_in_leaf"": 2, ""min_data_per_group"": 10, ""n_estimators"": 665, ""num_leaves"": 12}",66abad1a,r16,0.5258037163393402,,0.642891714000001,0.1619892240000098,,,,0.9096585244710416,0.9034991160479002,0.949303425917813,0.5258037163393402,,,,,,,,,,,
lightgbm,rel-avito,user-visits,BINARY_CLASSIFICATION,0,30,roc_auc,cpu,False,"{""bagging_fraction"": 0.9893469303368, ""bagging_freq"": 1, ""cat_l2"": 0.1517170923124, ""cat_smooth"": 0.0019146599966, ""extra_trees"": true, ""feature_fraction"": 0.8076356640991, ""lambda_l1"": 0.2169752947, ""lambda_l2"": 0.6401022999299, ""learning_rate"": 0.0682833284969, ""max_cat_to_onehot"": 45, ""min_data_in_leaf"": 2, ""min_data_per_group"": 8, ""n_estimators"": 71, ""num_leaves"": 27}",e3bf995d,r17,0.5300011046480748,,0.1491592999999937,0.0322952349999923,,,,0.911050610192112,0.9034991160479002,0.949303425917813,0.5300011046480748,,,,,,,,,,,
